"Date","Time","State.UnionTerritory","ConfirmedIndianNational","ConfirmedForeignNational","CFR","Recovery_Rate","Population_State","Cases_type","Cases_counts"
2020-06-25,"8:00 AM","Punjab",NA,NA,2.44,66.98,30141373,"Deaths",113
2020-06-25,"8:00 AM","Rajasthan",NA,NA,2.34,78.77,81032689,"Deaths",375
2020-06-25,"8:00 AM","Sikkim",NA,NA,0,46.43,690251,"Deaths",0
2020-06-25,"8:00 AM","Tamil Nadu",NA,NA,1.28,55.97,77841267,"Deaths",866
2020-06-25,"8:00 AM","Telangana",NA,NA,2.15,41.76,39362732,"Deaths",225
2020-06-25,"8:00 AM","Tripura",NA,NA,0.08,71.25,4169794,"Deaths",1
2020-06-25,"8:00 AM","Uttarakhand",NA,NA,1.33,65.61,11250858,"Deaths",35
2020-06-25,"8:00 AM","Uttar Pradesh",NA,NA,3.05,64.36,237882725,"Deaths",596
2020-06-25,"8:00 AM","West Bengal",NA,NA,3.9,63.94,99609303,"Deaths",591
2020-06-25,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-06-26,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,72.88,NA,"Deaths",0
2020-06-26,"8:00 AM","Andhra Pradesh",NA,NA,1.25,45.83,53903393,"Deaths",136
2020-06-26,"8:00 AM","Arunachal Pradesh",NA,NA,0.62,23.75,1570458,"Deaths",1
2020-06-26,"8:00 AM","Assam",NA,NA,0.14,63.8,35607039,"Deaths",9
2020-06-26,"8:00 AM","Bihar",NA,NA,0.67,76.02,124799926,"Deaths",57
2020-06-26,"8:00 AM","Chandigarh",NA,NA,1.42,77.78,1158473,"Deaths",6
2020-06-26,"8:00 AM","Chhattisgarh",NA,NA,0.49,71.57,29436231,"Deaths",12
2020-06-26,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,20.65,NA,"Deaths",0
2020-06-26,"8:00 AM","Delhi",NA,NA,3.29,60.67,18710922,"Deaths",2429
2020-06-26,"8:00 AM","Goa",NA,NA,0.2,33.67,1586250,"Deaths",2
2020-06-26,"8:00 AM","Gujarat",NA,NA,5.94,72.83,63872399,"Deaths",1753
2020-06-26,"8:00 AM","Haryana",NA,NA,1.59,59.22,28204692,"Deaths",198
2020-06-26,"8:00 AM","Himachal Pradesh",NA,NA,1.07,56.85,7451955,"Deaths",9
2020-06-26,"8:00 AM","Jammu and Kashmir",NA,NA,1.37,60.57,13606320,"Deaths",90
2020-06-26,"8:00 AM","Jharkhand",NA,NA,0.53,70.95,NA,"Deaths",12
2020-06-26,"8:00 AM","Karnataka",NA,NA,1.61,63.16,67562686,"Deaths",170
2020-06-26,"8:00 AM","Kerala",NA,NA,0.59,52.15,35699443,"Deaths",22
2020-06-26,"8:00 AM","Ladakh",NA,NA,0.11,38.04,289023,"Deaths",1
2020-06-26,"8:00 AM","Madhya Pradesh",NA,NA,4.3,76.37,85358965,"Deaths",542
2020-06-26,"8:00 AM","Maharashtra",NA,NA,4.69,52.42,123144223,"Deaths",6931
2020-06-26,"8:00 AM","Manipur",NA,NA,0,33.52,3091545,"Deaths",0
2020-06-26,"8:00 AM","Meghalaya",NA,NA,2.17,91.3,3366710,"Deaths",1
2020-06-26,"8:00 AM","Mizoram",NA,NA,0,20.69,1239244,"Deaths",0
2020-06-26,"8:00 AM","Nagaland",NA,NA,0,45.07,2249695,"Deaths",0
2020-06-26,"8:00 AM","Odisha",NA,NA,0.29,71.97,46356334,"Deaths",17
2020-06-26,"8:00 AM","Puducherry",NA,NA,1.79,37.25,1413542,"Deaths",9
2020-06-26,"8:00 AM","Punjab",NA,NA,2.52,66.93,30141373,"Deaths",120
2020-06-26,"8:00 AM","Rajasthan",NA,NA,2.33,78.79,81032689,"Deaths",379
2020-06-26,"8:00 AM","Sikkim",NA,NA,0,45.88,690251,"Deaths",0
2020-06-26,"8:00 AM","Tamil Nadu",NA,NA,1.28,56.35,77841267,"Deaths",911
2020-06-26,"8:00 AM","Telangana",NA,NA,2.02,41.25,39362732,"Deaths",230
2020-06-26,"8:00 AM","Tripura",NA,NA,0.08,78.99,4169794,"Deaths",1
2020-06-26,"8:00 AM","Uttarakhand",NA,NA,1.34,65.33,11250858,"Deaths",36
2020-06-26,"8:00 AM","Uttar Pradesh",NA,NA,3.03,64.97,237882725,"Deaths",611
2020-06-26,"8:00 AM","West Bengal",NA,NA,3.87,65.12,99609303,"Deaths",606
2020-06-26,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-06-27,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,59.72,NA,"Deaths",0
2020-06-27,"8:00 AM","Andhra Pradesh",NA,NA,1.29,45.23,53903393,"Deaths",148
2020-06-27,"8:00 AM","Arunachal Pradesh",NA,NA,0.58,24.42,1570458,"Deaths",1
2020-06-27,"8:00 AM","Assam",NA,NA,0.14,64.46,35607039,"Deaths",9
2020-06-27,"8:00 AM","Bihar",NA,NA,0.67,77.58,124799926,"Deaths",58
2020-06-27,"8:00 AM","Chandigarh",NA,NA,1.41,78.82,1158473,"Deaths",6
2020-06-27,"8:00 AM","Chhattisgarh",NA,NA,0.51,75.21,29436231,"Deaths",13
2020-06-27,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,25.15,NA,"Deaths",0
2020-06-27,"8:00 AM","Delhi",NA,NA,3.23,60.97,18710922,"Deaths",2492
2020-06-27,"8:00 AM","Goa",NA,NA,0.19,35.61,1586250,"Deaths",2
2020-06-27,"8:00 AM","Gujarat",NA,NA,5.88,73.2,63872399,"Deaths",1771
2020-06-27,"8:00 AM","Haryana",NA,NA,1.64,62.22,28204692,"Deaths",211
2020-06-27,"8:00 AM","Himachal Pradesh",NA,NA,1.04,58.1,7451955,"Deaths",9
2020-06-27,"8:00 AM","Jammu and Kashmir",NA,NA,1.35,60.34,13606320,"Deaths",91
2020-06-27,"8:00 AM","Jharkhand",NA,NA,0.52,71.75,NA,"Deaths",12
2020-06-27,"8:00 AM","Karnataka",NA,NA,1.64,62.84,67562686,"Deaths",180
2020-06-27,"8:00 AM","Kerala",NA,NA,0.57,51.81,35699443,"Deaths",22
2020-06-27,"8:00 AM","Ladakh",NA,NA,0.11,37.84,289023,"Deaths",1
2020-06-27,"8:00 AM","Madhya Pradesh",NA,NA,4.27,76.61,85358965,"Deaths",546
2020-06-27,"8:00 AM","Maharashtra",NA,NA,4.65,52.25,123144223,"Deaths",7106
2020-06-27,"8:00 AM","Manipur",NA,NA,0,36.56,3091545,"Deaths",0
2020-06-27,"8:00 AM","Meghalaya",NA,NA,2.13,89.36,3366710,"Deaths",1
2020-06-27,"8:00 AM","Mizoram",NA,NA,0,20.69,1239244,"Deaths",0
2020-06-27,"8:00 AM","Nagaland",NA,NA,0,43.67,2249695,"Deaths",0
2020-06-27,"8:00 AM","Odisha",NA,NA,0.28,71.55,46356334,"Deaths",17
2020-06-27,"8:00 AM","Puducherry",NA,NA,1.79,37.25,1413542,"Deaths",9
2020-06-27,"8:00 AM","Punjab",NA,NA,2.46,64.58,30141373,"Deaths",122
2020-06-27,"8:00 AM","Rajasthan",NA,NA,2.28,78.4,81032689,"Deaths",380
2020-06-27,"8:00 AM","Sikkim",NA,NA,0,45.35,690251,"Deaths",0
2020-06-27,"8:00 AM","Tamil Nadu",NA,NA,1.28,55.42,77841267,"Deaths",957
2020-06-27,"8:00 AM","Telangana",NA,NA,1.92,38.59,39362732,"Deaths",237
2020-06-27,"8:00 AM","Tripura",NA,NA,0.08,79.62,4169794,"Deaths",1
2020-06-27,"8:00 AM","Uttarakhand",NA,NA,1.36,66.86,11250858,"Deaths",37
2020-06-27,"8:00 AM","Uttar Pradesh",NA,NA,3.01,64.86,237882725,"Deaths",630
2020-06-27,"8:00 AM","West Bengal",NA,NA,3.8,65.07,99609303,"Deaths",616
2020-06-27,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-06-28,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,59.72,NA,"Deaths",0
2020-06-28,"8:00 AM","Andhra Pradesh",NA,NA,1.28,44.61,53903393,"Deaths",157
2020-06-28,"8:00 AM","Arunachal Pradesh",NA,NA,0.56,30.51,1570458,"Deaths",1
2020-06-28,"8:00 AM","Assam",NA,NA,0.13,66.02,35607039,"Deaths",9
2020-06-28,"8:00 AM","Bihar",NA,NA,0.66,76.62,124799926,"Deaths",59
2020-06-28,"8:00 AM","Chandigarh",NA,NA,1.4,78.27,1158473,"Deaths",6
2020-06-28,"8:00 AM","Chhattisgarh",NA,NA,0.51,75.21,29436231,"Deaths",13
2020-06-28,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,31.07,NA,"Deaths",0
2020-06-28,"8:00 AM","Delhi",NA,NA,3.19,61.48,18710922,"Deaths",2558
2020-06-28,"8:00 AM","Goa",NA,NA,0.18,37.23,1586250,"Deaths",2
2020-06-28,"8:00 AM","Gujarat",NA,NA,5.83,72.97,63872399,"Deaths",1789
2020-06-28,"8:00 AM","Haryana",NA,NA,1.62,63.1,28204692,"Deaths",218
2020-06-28,"8:00 AM","Himachal Pradesh",NA,NA,1.01,56.94,7451955,"Deaths",9
2020-06-28,"8:00 AM","Jammu and Kashmir",NA,NA,1.34,60.65,13606320,"Deaths",93
2020-06-28,"8:00 AM","Jharkhand",NA,NA,0.51,73.71,NA,"Deaths",12
2020-06-28,"8:00 AM","Karnataka",NA,NA,1.6,61.12,67562686,"Deaths",191
2020-06-28,"8:00 AM","Kerala",NA,NA,0.54,51.83,35699443,"Deaths",22
2020-06-28,"8:00 AM","Ladakh",NA,NA,0.1,57.71,289023,"Deaths",1
2020-06-28,"8:00 AM","Madhya Pradesh",NA,NA,4.24,76.91,85358965,"Deaths",550
2020-06-28,"8:00 AM","Maharashtra",NA,NA,4.57,52.94,123144223,"Deaths",7273
2020-06-28,"8:00 AM","Manipur",NA,NA,0,39.56,3091545,"Deaths",0
2020-06-28,"8:00 AM","Meghalaya",NA,NA,2.13,89.36,3366710,"Deaths",1
2020-06-28,"8:00 AM","Mizoram",NA,NA,0,37.16,1239244,"Deaths",0
2020-06-28,"8:00 AM","Nagaland",NA,NA,0,42.38,2249695,"Deaths",0
2020-06-28,"8:00 AM","Odisha",NA,NA,0.28,72.54,46356334,"Deaths",18
2020-06-28,"8:00 AM","Puducherry",NA,NA,1.62,35.7,1413542,"Deaths",10
2020-06-28,"8:00 AM","Punjab",NA,NA,2.53,65.66,30141373,"Deaths",128
2020-06-28,"8:00 AM","Rajasthan",NA,NA,2.31,78.89,81032689,"Deaths",391
2020-06-28,"8:00 AM","Sikkim",NA,NA,0,52.87,690251,"Deaths",0
2020-06-28,"8:00 AM","Tamil Nadu",NA,NA,1.31,56.29,77841267,"Deaths",1025
2020-06-28,"8:00 AM","Telangana",NA,NA,1.81,36.68,39362732,"Deaths",243
2020-06-28,"8:00 AM","Tripura",NA,NA,0.07,80.28,4169794,"Deaths",1
2020-06-28,"8:00 AM","Uttarakhand",NA,NA,1.33,68.51,11250858,"Deaths",37
2020-06-28,"8:00 AM","Uttar Pradesh",NA,NA,3.01,65.97,237882725,"Deaths",649
2020-06-28,"8:00 AM","West Bengal",NA,NA,3.76,64.56,99609303,"Deaths",629
2020-06-28,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-06-29,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,59.21,NA,"Deaths",0
2020-06-29,"8:00 AM","Andhra Pradesh",NA,NA,1.28,44.62,53903393,"Deaths",169
2020-06-29,"8:00 AM","Arunachal Pradesh",NA,NA,0.55,32.97,1570458,"Deaths",1
2020-06-29,"8:00 AM","Assam",NA,NA,0.14,70.61,35607039,"Deaths",10
2020-06-29,"8:00 AM","Bihar",NA,NA,0.65,77.27,124799926,"Deaths",60
2020-06-29,"8:00 AM","Chandigarh",NA,NA,1.4,78.32,1158473,"Deaths",6
2020-06-29,"8:00 AM","Chhattisgarh",NA,NA,0.49,78.55,29436231,"Deaths",13
2020-06-29,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,33.71,NA,"Deaths",0
2020-06-29,"8:00 AM","Delhi",NA,NA,3.16,63.32,18710922,"Deaths",2623
2020-06-29,"8:00 AM","Goa",NA,NA,0.25,39.9,1586250,"Deaths",3
2020-06-29,"8:00 AM","Gujarat",NA,NA,5.77,72.8,63872399,"Deaths",1808
2020-06-29,"8:00 AM","Haryana",NA,NA,1.61,64.48,28204692,"Deaths",223
2020-06-29,"8:00 AM","Himachal Pradesh",NA,NA,0.98,57.75,7451955,"Deaths",9
2020-06-29,"8:00 AM","Jammu and Kashmir",NA,NA,1.33,60.85,13606320,"Deaths",94
2020-06-29,"8:00 AM","Jharkhand",NA,NA,0.51,75.85,NA,"Deaths",12
2020-06-29,"8:00 AM","Karnataka",NA,NA,1.57,56.91,67562686,"Deaths",207
2020-06-29,"8:00 AM","Kerala",NA,NA,0.53,51.37,35699443,"Deaths",22
2020-06-29,"8:00 AM","Ladakh",NA,NA,0.1,60.85,289023,"Deaths",1
2020-06-29,"8:00 AM","Madhya Pradesh",NA,NA,4.22,76.48,85358965,"Deaths",557
2020-06-29,"8:00 AM","Maharashtra",NA,NA,4.51,52.59,123144223,"Deaths",7429
2020-06-29,"8:00 AM","Manipur",NA,NA,0,38.4,3091545,"Deaths",0
2020-06-29,"8:00 AM","Meghalaya",NA,NA,2.13,89.36,3366710,"Deaths",1
2020-06-29,"8:00 AM","Mizoram",NA,NA,0,37.16,1239244,"Deaths",0
2020-06-29,"8:00 AM","Nagaland",NA,NA,0,39.52,2249695,"Deaths",0
2020-06-29,"8:00 AM","Odisha",NA,NA,0.32,71.71,46356334,"Deaths",21
2020-06-29,"8:00 AM","Puducherry",NA,NA,1.62,35.7,1413542,"Deaths",10
2020-06-29,"8:00 AM","Punjab",NA,NA,2.55,67.6,30141373,"Deaths",133
2020-06-29,"8:00 AM","Rajasthan",NA,NA,2.31,78.81,81032689,"Deaths",399
2020-06-29,"8:00 AM","Sikkim",NA,NA,0,55.68,690251,"Deaths",0
2020-06-29,"8:00 AM","Tamil Nadu",NA,NA,1.31,55.35,77841267,"Deaths",1079
2020-06-29,"8:00 AM","Telangana",NA,NA,1.71,35.87,39362732,"Deaths",247
2020-06-29,"8:00 AM","Tripura",NA,NA,0.07,80.16,4169794,"Deaths",1
2020-06-29,"8:00 AM","Uttarakhand",NA,NA,1.35,71.48,11250858,"Deaths",38
2020-06-29,"8:00 AM","Uttar Pradesh",NA,NA,2.98,66.86,237882725,"Deaths",660
2020-06-29,"8:00 AM","West Bengal",NA,NA,3.7,64.76,99609303,"Deaths",639
2020-06-29,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-06-30,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,51.11,NA,"Deaths",0
2020-06-30,"8:00 AM","Andhra Pradesh",NA,NA,1.3,44.86,53903393,"Deaths",180
2020-06-30,"8:00 AM","Arunachal Pradesh",NA,NA,0.53,32.62,1570458,"Deaths",1
2020-06-30,"8:00 AM","Assam",NA,NA,0.14,68.8,35607039,"Deaths",11
2020-06-30,"8:00 AM","Bihar",NA,NA,0.64,76.66,124799926,"Deaths",62
2020-06-30,"8:00 AM","Chandigarh",NA,NA,1.38,80.23,1158473,"Deaths",6
2020-06-30,"8:00 AM","Chhattisgarh",NA,NA,0.47,78.7,29436231,"Deaths",13
2020-06-30,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,37.93,NA,"Deaths",0
2020-06-30,"8:00 AM","Delhi",NA,NA,3.15,66.03,18710922,"Deaths",2680
2020-06-30,"8:00 AM","Goa",NA,NA,0.25,39.9,1586250,"Deaths",3
2020-06-30,"8:00 AM","Gujarat",NA,NA,5.72,72.77,63872399,"Deaths",1827
2020-06-30,"8:00 AM","Haryana",NA,NA,1.63,66.87,28204692,"Deaths",232
2020-06-30,"8:00 AM","Himachal Pradesh",NA,NA,0.96,59.02,7451955,"Deaths",9
2020-06-30,"8:00 AM","Jammu and Kashmir",NA,NA,1.31,63.35,13606320,"Deaths",95
2020-06-30,"8:00 AM","Jharkhand",NA,NA,0.62,76.05,NA,"Deaths",15
2020-06-30,"8:00 AM","Karnataka",NA,NA,1.58,53.75,67562686,"Deaths",226
2020-06-30,"8:00 AM","Kerala",NA,NA,0.53,51.37,35699443,"Deaths",22
2020-06-30,"8:00 AM","Ladakh",NA,NA,0.1,63.9,289023,"Deaths",1
2020-06-30,"8:00 AM","Madhya Pradesh",NA,NA,4.22,76.28,85358965,"Deaths",564
2020-06-30,"8:00 AM","Maharashtra",NA,NA,4.48,52.37,123144223,"Deaths",7610
2020-06-30,"8:00 AM","Manipur",NA,NA,0,40.26,3091545,"Deaths",0
2020-06-30,"8:00 AM","Meghalaya",NA,NA,2.13,89.36,3366710,"Deaths",1
2020-06-30,"8:00 AM","Mizoram",NA,NA,0,37.16,1239244,"Deaths",0
2020-06-30,"8:00 AM","Nagaland",NA,NA,0,38.71,2249695,"Deaths",0
2020-06-30,"8:00 AM","Odisha",NA,NA,0.34,72.11,46356334,"Deaths",23
2020-06-30,"8:00 AM","Puducherry",NA,NA,1.62,35.7,1413542,"Deaths",10
2020-06-30,"8:00 AM","Punjab",NA,NA,2.55,69.47,30141373,"Deaths",138
2020-06-30,"8:00 AM","Rajasthan",NA,NA,2.29,77.11,81032689,"Deaths",405
2020-06-30,"8:00 AM","Sikkim",NA,NA,0,56.82,690251,"Deaths",0
2020-06-30,"8:00 AM","Tamil Nadu",NA,NA,1.32,55.38,77841267,"Deaths",1141
2020-06-30,"8:00 AM","Telangana",NA,NA,1.64,36.26,39362732,"Deaths",253
2020-06-30,"8:00 AM","Tripura",NA,NA,0.07,78.62,4169794,"Deaths",1
2020-06-30,"8:00 AM","Uttarakhand",NA,NA,1.38,74.57,11250858,"Deaths",39
2020-06-30,"8:00 AM","Uttar Pradesh",NA,NA,2.94,67.93,237882725,"Deaths",672
2020-06-30,"8:00 AM","West Bengal",NA,NA,3.65,65.44,99609303,"Deaths",653
2020-06-30,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-07-01,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,51.55,NA,"Deaths",0
2020-07-01,"8:00 AM","Andhra Pradesh",NA,NA,1.28,44.61,53903393,"Deaths",187
2020-07-01,"8:00 AM","Arunachal Pradesh",NA,NA,0.52,32.46,1570458,"Deaths",1
2020-07-01,"8:00 AM","Assam",NA,NA,0.15,68.64,35607039,"Deaths",12
2020-07-01,"8:00 AM","Bihar",NA,NA,0.67,76.54,124799926,"Deaths",67
2020-07-01,"8:00 AM","Chandigarh",NA,NA,1.36,82.73,1158473,"Deaths",6
2020-07-01,"8:00 AM","Chhattisgarh",NA,NA,0.45,78.67,29436231,"Deaths",13
2020-07-01,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,38.5,NA,"Deaths",0
2020-07-01,"8:00 AM","Delhi",NA,NA,3.14,66.79,18710922,"Deaths",2742
2020-07-01,"8:00 AM","Goa",NA,NA,0.23,45.32,1586250,"Deaths",3
2020-07-01,"8:00 AM","Gujarat",NA,NA,5.67,72.68,63872399,"Deaths",1846
2020-07-01,"8:00 AM","Haryana",NA,NA,1.62,68.55,28204692,"Deaths",236
2020-07-01,"8:00 AM","Himachal Pradesh",NA,NA,1.05,60.86,7451955,"Deaths",10
2020-07-01,"8:00 AM","Jammu and Kashmir",NA,NA,1.35,62.99,13606320,"Deaths",101
2020-07-01,"8:00 AM","Jharkhand",NA,NA,0.6,75.66,NA,"Deaths",15
2020-07-01,"8:00 AM","Karnataka",NA,NA,1.61,51.95,67562686,"Deaths",246
2020-07-01,"8:00 AM","Kerala",NA,NA,0.54,51.91,35699443,"Deaths",24
2020-07-01,"8:00 AM","Ladakh",NA,NA,0.1,66.6,289023,"Deaths",1
2020-07-01,"8:00 AM","Madhya Pradesh",NA,NA,4.21,76.47,85358965,"Deaths",572
2020-07-01,"8:00 AM","Maharashtra",NA,NA,4.49,52.02,123144223,"Deaths",7855
2020-07-01,"8:00 AM","Manipur",NA,NA,0,44.81,3091545,"Deaths",0
2020-07-01,"8:00 AM","Meghalaya",NA,NA,1.92,80.77,3366710,"Deaths",1
2020-07-01,"8:00 AM","Mizoram",NA,NA,0,76.25,1239244,"Deaths",0
2020-07-01,"8:00 AM","Nagaland",NA,NA,0,36.6,2249695,"Deaths",0
2020-07-01,"8:00 AM","Odisha",NA,NA,0.35,73.45,46356334,"Deaths",25
2020-07-01,"8:00 AM","Puducherry",NA,NA,1.68,38.1,1413542,"Deaths",12
2020-07-01,"8:00 AM","Punjab",NA,NA,2.59,69.45,30141373,"Deaths",144
2020-07-01,"8:00 AM","Rajasthan",NA,NA,2.29,78.94,81032689,"Deaths",413
2020-07-01,"8:00 AM","Sikkim",NA,NA,0,58.43,690251,"Deaths",0
2020-07-01,"8:00 AM","Tamil Nadu",NA,NA,1.33,55.53,77841267,"Deaths",1201
2020-07-01,"8:00 AM","Telangana",NA,NA,1.59,44.64,39362732,"Deaths",260
2020-07-01,"8:00 AM","Tripura",NA,NA,0.07,78.24,4169794,"Deaths",1
2020-07-01,"8:00 AM","Uttarakhand",NA,NA,1.42,77.44,11250858,"Deaths",41
2020-07-01,"8:00 AM","Uttar Pradesh",NA,NA,2.97,68.47,237882725,"Deaths",697
2020-07-01,"8:00 AM","West Bengal",NA,NA,3.6,65.36,99609303,"Deaths",668
2020-07-01,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-07-02,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,50,NA,"Deaths",0
2020-07-02,"8:00 AM","Andhra Pradesh",NA,NA,1.27,45.82,53903393,"Deaths",193
2020-07-02,"8:00 AM","Arunachal Pradesh",NA,NA,0.51,33.85,1570458,"Deaths",1
2020-07-02,"8:00 AM","Assam",NA,NA,0.14,68.18,35607039,"Deaths",12
2020-07-02,"8:00 AM","Bihar",NA,NA,0.68,77.53,124799926,"Deaths",70
2020-07-02,"8:00 AM","Chandigarh",NA,NA,1.35,82.29,1158473,"Deaths",6
2020-07-02,"8:00 AM","Chhattisgarh",NA,NA,0.48,78.33,29436231,"Deaths",14
2020-07-02,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,40,NA,"Deaths",0
2020-07-02,"8:00 AM","Delhi",NA,NA,3.12,66.8,18710922,"Deaths",2803
2020-07-02,"8:00 AM","Goa",NA,NA,0.29,48.31,1586250,"Deaths",4
2020-07-02,"8:00 AM","Gujarat",NA,NA,5.62,72.31,63872399,"Deaths",1867
2020-07-02,"8:00 AM","Haryana",NA,NA,1.61,70.27,28204692,"Deaths",240
2020-07-02,"8:00 AM","Himachal Pradesh",NA,NA,1.02,62.72,7451955,"Deaths",10
2020-07-02,"8:00 AM","Jammu and Kashmir",NA,NA,1.36,63.11,13606320,"Deaths",105
2020-07-02,"8:00 AM","Jharkhand",NA,NA,0.6,76.6,NA,"Deaths",15
2020-07-02,"8:00 AM","Karnataka",NA,NA,1.53,48.83,67562686,"Deaths",253
2020-07-02,"8:00 AM","Kerala",NA,NA,0.52,53.1,35699443,"Deaths",24
2020-07-02,"8:00 AM","Ladakh",NA,NA,0.1,70.1,289023,"Deaths",1
2020-07-02,"8:00 AM","Madhya Pradesh",NA,NA,4.19,76.87,85358965,"Deaths",581
2020-07-02,"8:00 AM","Maharashtra",NA,NA,4.47,51.67,123144223,"Deaths",8053
2020-07-02,"8:00 AM","Manipur",NA,NA,0,45.95,3091545,"Deaths",0
2020-07-02,"8:00 AM","Meghalaya",NA,NA,1.92,80.77,3366710,"Deaths",1
2020-07-02,"8:00 AM","Mizoram",NA,NA,0,76.88,1239244,"Deaths",0
2020-07-02,"8:00 AM","Nagaland",NA,NA,0,36.6,2249695,"Deaths",0
2020-07-02,"8:00 AM","Odisha",NA,NA,0.34,73.17,46356334,"Deaths",25
2020-07-02,"8:00 AM","Puducherry",NA,NA,1.68,38.1,1413542,"Deaths",12
2020-07-02,"8:00 AM","Punjab",NA,NA,2.63,68.23,30141373,"Deaths",149
2020-07-02,"8:00 AM","Rajasthan",NA,NA,2.3,79.59,81032689,"Deaths",421
2020-07-02,"8:00 AM","Sikkim",NA,NA,0,52.48,690251,"Deaths",0
2020-07-02,"8:00 AM","Tamil Nadu",NA,NA,1.34,56.27,77841267,"Deaths",1264
2020-07-02,"8:00 AM","Telangana",NA,NA,1.54,46.56,39362732,"Deaths",267
2020-07-02,"8:00 AM","Tripura",NA,NA,0.07,78.3,4169794,"Deaths",1
2020-07-02,"8:00 AM","Uttarakhand",NA,NA,1.39,78.62,11250858,"Deaths",41
2020-07-02,"8:00 AM","Uttar Pradesh",NA,NA,2.98,69.13,237882725,"Deaths",718
2020-07-02,"8:00 AM","West Bengal",NA,NA,3.56,65.35,99609303,"Deaths",683
2020-07-02,"8:00 AM","Cases being reassigned to states",NA,NA,0,0,NA,"Deaths",0
2020-07-03,"8:00 AM","Andaman and Nicobar Islands",NA,NA,0,46.79,NA,"Deaths",0
2020-07-03,"8:00 AM","Andhra Pradesh",NA,NA,1.23,45.43,53903393,"Deaths",198
2020-07-03,"8:00 AM","Arunachal Pradesh",NA,NA,0.51,33.85,1570458,"Deaths",1
2020-07-03,"8:00 AM","Assam",NA,NA,0.13,67.75,35607039,"Deaths",12
2020-07-03,"8:00 AM","Bihar",NA,NA,0.74,76.59,124799926,"Deaths",77
2020-07-03,"8:00 AM","Chandigarh",NA,NA,1.33,86.44,1158473,"Deaths",6
2020-07-03,"8:00 AM","Chhattisgarh",NA,NA,0.46,79.16,29436231,"Deaths",14
2020-07-03,"8:00 AM","Dadra and Nagar Haveli and Daman and Diu",NA,NA,0,38.7,NA,"Deaths",0
2020-07-03,"8:00 AM","Delhi",NA,NA,3.11,68.36,18710922,"Deaths",2864
2020-07-03,"8:00 AM","Goa",NA,NA,0.27,49.53,1586250,"Deaths",4
2020-07-03,"8:00 AM","Gujarat",NA,NA,5.56,72.52,63872399,"Deaths",1886
2020-07-03,"8:00 AM","Haryana",NA,NA,1.62,71.05,28204692,"Deaths",251
2020-07-03,"8:00 AM","Himachal Pradesh",NA,NA,0.99,61.93,7451955,"Deaths",10
2020-07-03,"8:00 AM","Jammu and Kashmir",NA,NA,1.47,63.37,13606320,"Deaths",115
2020-07-03,"8:00 AM","Jharkhand",NA,NA,0.58,76.74,NA,"Deaths",15
2020-07-03,"8:00 AM","Karnataka",NA,NA,1.51,46.26,67562686,"Deaths",272
2020-07-03,"8:00 AM","Kerala",NA,NA,0.53,55.54,35699443,"Deaths",25
2020-07-03,"8:00 AM","Ladakh",NA,NA,0.1,73.74,289023,"Deaths",1
2020-07-03,"8:00 AM","Madhya Pradesh",NA,NA,4.18,76.67,85358965,"Deaths",589
2020-07-03,"8:00 AM","Maharashtra",NA,NA,4.38,54.21,123144223,"Deaths",8178
2020-07-03,"8:00 AM","Manipur",NA,NA,0,48.24,3091545,"Deaths",0
2020-07-03,"8:00 AM","Meghalaya",NA,NA,1.79,75,3366710,"Deaths",1
2020-07-03,"8:00 AM","Mizoram",NA,NA,0,77.78,1239244,"Deaths",0
2020-07-03,"8:00 AM","Nagaland",NA,NA,0,36.33,2249695,"Deaths",0
2020-07-03,"8:00 AM","Odisha",NA,NA,0.36,72.92,46356334,"Deaths",27
2020-07-03,"8:00 AM","Puducherry",NA,NA,1.5,41.27,1413542,"Deaths",12
2020-07-03,"8:00 AM","Punjab",NA,NA,2.63,71.65,30141373,"Deaths",152
2020-07-03,"8:00 AM","Rajasthan",NA,NA,2.3,80.1,81032689,"Deaths",430
